pid	toefl	gre	undergra_major	undergra_grade	school	degree	major	apply_result
2980	105.0	323.0	Agronomy	3.67	University of California  Los Angeles	ms	biostatistics	reject
2981	105.0	321.0	international economy and trading	3.5	University of Southern California	ma	Economics and Econometrics	ad
2982	105.0	318.0	building	3.6	University of California  Berkeley	ma	architecture	offer
2983	115.0	326.0	economic	3.6	Duke University	ma	Economics and Econometrics	offer
2984	100.0	322.0	Engineering	3.44	Georgetown University	ms	Public Policy Analysis	ad
2984	100.0	322.0	Engineering	3.44	University of Southern California	ms	Public Administration	ad
2984	100.0	322.0	Engineering	3.44	University of Washington	ms	Public Administration	ad
2985	107.0	334.0	Chemistry	3.44	Indiana University	phd	Chemistry	offer
2985	107.0	334.0	Chemistry	3.44	Emory University	phd	Chemistry	reject
2985	107.0	334.0	Chemistry	3.44	Princeton University	phd	Chemistry	reject
2985	107.0	334.0	Chemistry	3.44	Ohio State University	phd	Chemistry	offer
2985	107.0	334.0	Chemistry	3.44	Cornell University	phd	Chemistry	reject
2985	107.0	334.0	Chemistry	3.44	University of Pennsylvania	phd	Chemistry	offer
2985	107.0	334.0	Chemistry	3.44	University of Illinois at UrbanaChampaign	phd	Chemistry	reject
2985	107.0	334.0	Chemistry	3.44	University of California  Davis	phd	Chemistry	offer
2985	107.0	334.0	Chemistry	3.44	University of Washington	phd	Chemistry	reject
2986	94.0	317.0	EE	3.56	University of Southern California	ms	Electrical and Electronics Engineering	offer
2987	100.0	313.0	news	3.44	University of Washington	ma	digital media	reject
2987	100.0	313.0	news	3.44	Georgetown University	ma	CCT	reject
2987	100.0	313.0	news	3.44	Georgia Institute of Technology	ms	digital media	reject
2987	100.0	313.0	news	3.44	Loyola University Chicago	ma	digital media and storytelling	reject
2987	100.0	313.0	news	3.44	New York University	ma	MCC	reject
2987	100.0	313.0	news	3.44	University of Miami	mfa	Interactive Media	ad
2987	100.0	313.0	news	3.44	Michigan State University	ma	HumanComputer Interaction	ad
2987	100.0	313.0	news	3.44	University of Texas  Dallas	ma	Emerging media and Communication	ad
2988	97.0	325.0	Information engineering	3.86	Illinois Institute of Technology	ms	Bioengineering and Biomedical Engineering	ad
2989	102.0	321.0	international economy and trading	2.45	New York University	ma	International Relations and National Security Studies	offer
2990	90.0	313.0	Building Environment and Energy Application Engineering	3.51	NYU Polytechnic School of Engineering	ms	Industrial Engineering	offer
2990	90.0	313.0	Building Environment and Energy Application Engineering	3.51	University of Pittsburgh	ms	Industrial Engineering	offer
2991	105.0	317.0	Plant science	2.94	Northwestern University	ms	Biotechnology	reject
2991	105.0	317.0	Plant science	2.94	Illinois Institute of Technology	ms	Biology and Biological Sciences	ad
2991	105.0	317.0	Plant science	2.94	Colorado State University	phd	Ecology and Evolutionary Biology	reject
2991	105.0	317.0	Plant science	2.94	Georgetown University	ms	Biotechnology	reject
2991	105.0	317.0	Plant science	2.94	University of Florida	phd	Agronomy Range and Crop Science	ad
2992	100.0	321.0	Mechanical design and automation	3.58	University of Pennsylvania	mse	Mechanical Engineering	ad
2992	100.0	321.0	Mechanical design and automation	3.58	Johns Hopkins University	mse	Mechanical Engineering	ad
2993	112.0	326.0	English major, French second major	3.61	Purdue University	phd	Comparative Literature	offer
2995	102.0	320.0	architecture	3.81	University of Virginia	march	Architecture	ad
2995	102.0	320.0	architecture	3.81	Texas AM University	march	Architecture	ad
2995	102.0	320.0	architecture	3.81	Washington University in St Louis	march	Architecture	ad
2995	102.0	320.0	architecture	3.81	University of Southern California	march	Architecture	ad
2995	102.0	320.0	architecture	3.81	Harvard University	march	Architecture	reject
2995	102.0	320.0	architecture	3.81	Yale University	march	Architecture	reject
2995	102.0	320.0	architecture	3.81	Cornell University	msaad	Architecture	reject
2995	102.0	320.0	architecture	3.81	Delft University of Technology	ms	Architecture	reject
2995	102.0	320.0	architecture	3.81	Columbia University	ms	Architecture	ad
2995	102.0	320.0	architecture	3.81	Rice University	march	Architecture	reject
2995	102.0	320.0	architecture	3.81	University of Pennsylvania	ms	Architecture	ad
2996	109.0	322.0	sociology	3.96	University of Washington	ma	China Regional Studies	ad
2996	109.0	322.0	sociology	3.96	Columbia University	ma	Regional StudiesEast Asia	reject
2996	109.0	322.0	sociology	3.96	Duke University	ma	East Asian Studies	ad
2996	109.0	322.0	sociology	3.96	Columbia University	ma	Sociology	ad
2997	110.0	333.0	Business + English double degree	3.8	Columbia University	ms	Public Administration	ad
2997	110.0	333.0	Business + English double degree	3.8	University of Chicago	ms	Public Policy Analysis	ad
2998	113.0	332.0	building	3.87	Yale University	march2	Architecture	ad
2999	103.0	314.0	Landscape Architecture	3.48	University of Pennsylvania	mla ii	Landscape Architecture	offer
2999	103.0	314.0	Landscape Architecture	3.48	Harvard University	mla ii	Landscape Architecture	ad
2999	103.0	314.0	Landscape Architecture	3.48	University of California  Berkeley	mla ii	Landscape Architecture	ad
3000	93.0	316.0	Geographic information system	1.64	University of Utah	ms	Computer Science	reject
3001	89.0	316.0	Agricultural water conservancy project	3.32	SUNY University at Buffalo	ms	Civil Engineering	ad
3001	89.0	316.0	Agricultural water conservancy project	3.32	University of Florida	ms	Civil Engineering	ad
3001	89.0	316.0	Agricultural water conservancy project	3.32	Iowa State University	ms	Civil Engineering	ad
3001	89.0	316.0	Agricultural water conservancy project	3.32	Arizona State University	ms	Civil Engineering	ad
3002	102.0	328.0	Chemistry	3.5472	University of California  Davis	phd	Chemistry	offer
3002	102.0	328.0	Chemistry	3.5472	Texas AM University	phd	Chemistry	offer
3002	102.0	328.0	Chemistry	3.5472	Cornell University	phd	Chemistry	offer
3003	101.0	320.0	Medical (non-clinical)	2.86	University of Illinois at Chicago	mha	Health Care Management	ad
3003	101.0	320.0	Medical (non-clinical)	2.86	Carnegie Mellon University	ms	Health Care Management	reject
3003	101.0	320.0	Medical (non-clinical)	2.86	University of North Carolina at Chapel Hill	mpa	NonProfit and Public Management	reject
3003	101.0	320.0	Medical (non-clinical)	2.86	University of Washington	mpa	NonProfit and Public Management	ad
3003	101.0	320.0	Medical (non-clinical)	2.86	University of Maryland  College Park	mha	Health Care Management	ad
3003	101.0	320.0	Medical (non-clinical)	2.86	Boston University	mph	Health Care Management	ad
3003	101.0	320.0	Medical (non-clinical)	2.86	University of Minnesota  Twin Cities	mha	Health Care Management	reject
3003	101.0	320.0	Medical (non-clinical)	2.86	Cornell University	mha	Health Care Management	reject
3003	101.0	320.0	Medical (non-clinical)	2.86	New York University	mpa	Health Care Management	reject
3003	101.0	320.0	Medical (non-clinical)	2.86	Saint Louis University	mph	Health Care Management	reject
3004	97.0	322.0	Chemistry	3.32	Rutgers University	phd	Chemistry	offer
3005	108.0	328.0	Mathematical Economics	3.36	Duke University	ma	Economics and Econometrics	reject
3005	108.0	328.0	Mathematical Economics	3.36	Boston University	ma	Economics	ad
3005	108.0	328.0	Mathematical Economics	3.36	Boston University	ma	Economic Policy	ad
3005	108.0	328.0	Mathematical Economics	3.36	The Hong Kong University of Science and Technology	ms	HKEconomicsMScFT	ad
3005	108.0	328.0	Mathematical Economics	3.36	University of Chicago	mpp	Public Policy	ad
3005	108.0	328.0	Mathematical Economics	3.36	University of Illinois at UrbanaChampaign	ms	Policy Economics	ad
3006	110.0	324.0	Econ minor math	3.75	University of Rochester	phd	Political Science and Government	offer
3006	110.0	324.0	Econ minor math	3.75	University of California  Irvine	phd	Economics and Econometrics	offer
3006	110.0	324.0	Econ minor math	3.75	Rice University	phd	Economics and Econometrics	offer
3007	113.0	328.0	English finance	3.6	Johns Hopkins University	ma	International Studies	ad
3007	113.0	328.0	English finance	3.6	Columbia University	ma	International Studies	ad
3007	113.0	328.0	English finance	3.6	Georgetown University	ma	Public Policy Analysis	ad
3007	113.0	328.0	English finance	3.6	Yale University	ma	Economic Development	reject
3007	113.0	328.0	English finance	3.6	University of Southern California	ma	Public Policy Analysis	ad
3007	113.0	328.0	English finance	3.6	Boston University	ma	Economics and Econometrics	ad
3008	103.0	320.0	Chemistry	3.784	The Pennsylvania State University	ba	Chemistry	ad
3009	103.0	322.0	Public service management (health management direction)	3.56	University of Michigan  Ann Arbor	mph	Epidemiology	ad
3010	106.0	323.0	economics	3.7	New York University	ma	Economics and Econometrics	ad
3011	105.0	323.0	Chemistry	3.89	Ohio State University	phd	Chemistry	offer
3011	105.0	323.0	Chemistry	3.89	University of Washington	phd	Chemistry	offer
3011	105.0	323.0	Chemistry	3.89	Duke University	phd	Chemistry	offer
3011	105.0	323.0	Chemistry	3.89	University of Toronto	phd	Chemistry	offer
3012	105.0	322.0	social work	3.628	University of Chicago	mpp	Public Policy Analysis	ad
3012	105.0	322.0	social work	3.628	LSE International Social and Public Policy	ms	International social and public policyNongovernmental Organisations	ad
3013	113.0	333.0	translation	3.79	Syracuse University	ma	Arts Journalism	ad
3013	113.0	333.0	translation	3.79	University of Southern California	ma	Specialized Journalism the Arts	ad
3013	113.0	333.0	translation	3.79	Boston University	ma	Emerging Media Studies	ad
3014	104.0	325.0	Professional accounting	3.55	University of Wisconsin	ms	Economics and Econometrics	offer
3014	104.0	325.0	Professional accounting	3.55	University of Illinois at UrbanaChampaign	ms	Statistics	offer
3015	97.0	318.0	Electronic Information Science and Technology	3.42	George Washington University	ms	Computer Science	ad
3015	97.0	318.0	Electronic Information Science and Technology	3.42	University of Texas  Dallas	ms	Electrical and Electronics Engineering	ad
3015	97.0	318.0	Electronic Information Science and Technology	3.42	Worcester Polytechnic Institute	ms	Computer Science	ad
3016	114.0	334.0	Biotechnology	2.78	Baylor College of Medicine	phd	Molecular and Human Genetics	offer
3017	110.0	331.0	history	3.8	Yale University	ma	East Asian Studies	ad
3017	110.0	331.0	history	3.8	Duke University	ma	Asian Studies	offer
3017	110.0	331.0	history	3.8	University of Washington	ma	China Studies	offer
3018	99.0	318.0	English	3.73	Brandeis University	ma	MAT Secondary Chinese	ad
3019	113.0	332.0	English	3.88	University of Minnesota  Twin Cities	phd	Sociology	offer
3020	90.0	313.0	Chemical biology	3.19	University of Colorado  Boulder	ms	Materials Science and Engineering	offer
3021	116.0	332.0	English and international issues research	3.9	Harvard University	med	Learning and Teaching	ad
3021	116.0	332.0	English and international issues research	3.9	Vanderbilt University	med	Learning and Instruction	ad
3021	116.0	332.0	English and international issues research	3.9	Columbia University	ma	International Educational Development	ad
3021	116.0	332.0	English and international issues research	3.9	University of Pennsylvania	msed	Teaching Learning and Leadership	ad
3021	116.0	332.0	English and international issues research	3.9	Stanford University	ma	Policy Organization and Leadership Studies POLS	reject
3022	92.0	313.0	Chemical Engineering and Technology	3.2	Rice University	meng	Chemical Engineering	ad
3023	117.0	321.0	news	3.9	Northwestern University	ms	Journalism	ad
3023	117.0	321.0	news	3.9	University of Missouri	ma	Journalism	offer
3023	117.0	321.0	news	3.9	New York University	ma	Journalism	ad
3024	103.0	320.0	Chinese	3.5	Carnegie Mellon University	ma	Fine and Studio Arts Management	ad
3025	107.0	319.0	Finance	3.55	West Virginia University	phd	Economics and Econometrics	offer
3025	107.0	319.0	Finance	3.55	George Mason University	phd	Economics and Econometrics	ad
3025	107.0	319.0	Finance	3.55	University of Missouri	phd	Agricultural Economics	ad
3026	108.0	326.0	Environmental science	3.03	Carnegie Mellon University	ms	Environmental Engineering	ad
3026	108.0	326.0	Environmental science	3.03	Johns Hopkins University	ms	Environmental Engineering	ad
3026	108.0	326.0	Environmental science	3.03	University of Washington	ms	Environmental Engineering	ad
3027	98.0	331.0	Applied Statistics	3.8	utd	phd	statistics	offer
3028	103.0	328.0	Clinical medicine	3.38	Brown University	mph	Public Health Studies	ad
3028	103.0	328.0	Clinical medicine	3.38	University of California  Los Angeles	mph	Public Health Studies	offer
3028	103.0	328.0	Clinical medicine	3.38	Emory University	mph	Public Health Studies	offer
3028	103.0	328.0	Clinical medicine	3.38	Boston University	mph	Public Health Studies	ad
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	University of Washington Tacoma	ms	Computer Science	offer
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	University of Virginia	ms	system and information Engineering	ad
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	Northeastern University	ms	Computer Science	ad
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	Case Western Reserve University	ms	Computer Science	ad
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	University of Southern California	ms	37	ad
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	George Washington University	ms	Data Science	ad
3029	102.0	323.0	Material Processing and Control Engineering	3.5852	Purdue University	ms	Mechanical Engineering	ad
3030	109.0	325.0	food quality and safety	3.83	University of Georgia	phd	foods and nutrition	offer
3031	109.0	325.0	Electronic information	3.92	Architectural Association AA School of Architecture	first year of fiveyear arbriba recognized course	Architecture	offer
3031	109.0	325.0	Electronic information	3.92	Rhode Island School of Design	march i	Architecture	offer
3031	109.0	325.0	Electronic information	3.92	University of Michigan  Ann Arbor	march i	Architecture	ad
3031	109.0	325.0	Electronic information	3.92	Harvard University	march i	Architecture	reject
3031	109.0	325.0	Electronic information	3.92	Washington University in St Louis	march i	Architecture	offer
3031	109.0	325.0	Electronic information	3.92	University College London	bsc	Architecture	reject
3032	103.0	322.0	mathematics	3.68	Brown University	phd	Computational and Applied Mathematics	offer
3032	103.0	322.0	mathematics	3.68	Stanford University	phd	Computer Science	reject
3032	103.0	322.0	mathematics	3.68	University of California  Davis	phd	Computational and Applied Mathematics	offer
